Registry,Repository,Tag,Id,Scan Time,Pass,Type,Distro,Hostname,Layer,CVE ID,Compliance ID,Type.1,Severity,Packages,Source Package,Package Version,Package License,CVSS,Fix Status,Fix Date,Grace Days,Vulnerability Tags,Description,Cause,Published,Custom Labels,Vulnerability Link
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-3296,46,OS,low,vim-common,,8.0.1763-19.el8_6.4,Vim and MIT,7.8,affected,,,,Stack-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.0577.,,15:00.0,,https://access.redhat.com/security/cve/CVE-2022-3296
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-3256,46,OS,low,vim-filesystem,,8.0.1763-19.el8_6.4,Vim and MIT,7.8,affected,,,,Use After Free in GitHub repository vim/vim prior to 9.0.0530.,,15:00.0,,https://access.redhat.com/security/cve/CVE-2022-3256
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2023-1170,46,OS,low,vim-minimal,,8.0.1763-19.el8_6.4,Vim and MIT,5.3,affected,,,,Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1376.,,15:00.0,,https://access.redhat.com/security/cve/CVE-2023-1170
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-2208,46,OS,low,vim-enhanced,,8.0.1763-19.el8_6.4,Vim and MIT,3.3,affected,,,,NULL Pointer Dereference in GitHub repository vim/vim prior to 8.2.5163.,,15:00.0,,https://access.redhat.com/security/cve/CVE-2022-2208
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-3235,46,OS,low,vim-filesystem,,8.0.1763-19.el8_6.4,Vim and MIT,7.8,affected,,,,Use After Free in GitHub repository vim/vim prior to 9.0.0490.,,15:00.0,,https://access.redhat.com/security/cve/CVE-2022-3235
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-3256,46,OS,low,vim-common,,8.0.1763-19.el8_6.4,Vim and MIT,7.8,affected,,,,Use After Free in GitHub repository vim/vim prior to 9.0.0530.,,15:00.0,,https://access.redhat.com/security/cve/CVE-2022-3256
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2021-3826,46,OS,low,gdb-gdbserver,,8.2-19.el8,GPLv3+ and GPLv3+ with exceptions and GPLv2+ and GPLv2+ with exceptions and GPL+ and LGPLv2+ and LGPLv3+ and BSD and Public Domain and GFDL,7.5,affected,,,,Heap/stack buffer overflow in the dlang_lname function in d-demangle.c in libiberty allows attackers to potentially cause a denial of service (segmentation fault and crash) via a crafted mangled symbol.,,15:00.0,,https://access.redhat.com/security/cve/CVE-2021-3826
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-2207,46,OS,low,vim-common,,8.0.1763-19.el8_6.4,Vim and MIT,7.8,affected,,,,Heap-based Buffer Overflow in GitHub repository vim/vim prior to 8.2.,,15:00.0,,https://access.redhat.com/security/cve/CVE-2022-2207
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-3352,46,OS,low,vim-common,,8.0.1763-19.el8_6.4,Vim and MIT,7.8,affected,,,,Use After Free in GitHub repository vim/vim prior to 9.0.0614.,,15:00.0,,https://access.redhat.com/security/cve/CVE-2022-3352
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-2129,46,OS,low,vim-minimal,,8.0.1763-19.el8_6.4,Vim and MIT,7.8,affected,,,,Out-of-bounds Write in GitHub repository vim/vim prior to 8.2.,,15:00.0,,https://access.redhat.com/security/cve/CVE-2022-2129
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-2849,46,OS,low,vim-enhanced,,8.0.1763-19.el8_6.4,Vim and MIT,2.8,affected,,,,Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.0220.,,15:00.0,,https://access.redhat.com/security/cve/CVE-2022-2849
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2023-0054,46,OS,low,vim-minimal,,8.0.1763-19.el8_6.4,Vim and MIT,7.8,affected,,,,Out-of-bounds Write in GitHub repository vim/vim prior to 9.0.1145.,,15:00.0,,https://access.redhat.com/security/cve/CVE-2023-0054
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-3296,46,OS,low,vim-enhanced,,8.0.1763-19.el8_6.4,Vim and MIT,7.8,affected,,,,Stack-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.0577.,,15:00.0,,https://access.redhat.com/security/cve/CVE-2022-3296
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2023-1127,46,OS,low,vim-minimal,,8.0.1763-19.el8_6.4,Vim and MIT,7.3,affected,,,,Divide By Zero in GitHub repository vim/vim prior to 9.0.1367.,,15:00.0,,https://access.redhat.com/security/cve/CVE-2023-1127
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-3153,46,OS,low,vim-filesystem,,8.0.1763-19.el8_6.4,Vim and MIT,6.1,affected,,,,NULL Pointer Dereference in GitHub repository vim/vim prior to 9.0.0404.,,15:00.0,,https://access.redhat.com/security/cve/CVE-2022-3153
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-40897,410,python,medium,setuptools,,56.0.0,UNKNOWN,5.9,fixed in 65.5.1,47:30.0,,,Python Packaging Authority (PyPA) setuptools before 65.5.1 allows remote attackers to cause a denial of service via HTML in a crafted package or custom PackageIndex page. There is a Regular Expression Denial of Service (ReDoS) in package_index.py.,,15:00.0,,https://nvd.nist.gov/vuln/detail/CVE-2022-40897
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2021-41134,410,python,medium,nbdime,,3.1.1,BSD,5.4,"fixed in 2.1.1, 1.1.1",15:00.0,,,"nbdime provides tools for diffing and merging of Jupyter Notebooks. In affected versions a stored cross-site scripting (XSS) issue exists within the Jupyter-owned nbdime project. It appears that when reading the file name and path from disk, the extension does not sanitize the string it constructs before returning it to be displayed. The diffNotebookCheckpoint function within nbdime causes this issue. When attempting to display the name of the local notebook (diffNotebookCheckpoint), nbdime appears to simply append .ipynb to the name of the input file. The NbdimeWidget is then created, and the base string is passed through to the request API function. From there, the frontend simply renders the HTML tag and anything along with it. Users are advised to patch to the most recent version of the affected product.",,15:00.0,,https://nvd.nist.gov/vuln/detail/CVE-2021-41134
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2021-35938,46,OS,moderate,python3-rpm,,4.14.3-24.el8_7,GPLv2+,6.5,affected,,,,A symbolic link issue was found in rpm. It occurs when rpm sets the desired permissions and credentials after installing a file. A local unprivileged user could use this flaw to exchange the original file with a symbolic link to a security-critical file and escalate their privileges on the system. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.,,15:00.0,,https://access.redhat.com/security/cve/CVE-2021-35938
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2023-29469,46,OS,moderate,python3-libxml2,,2.9.7-15.el8_7.1,MIT,5.9,under investigation,,,,DOCUMENTATION: No description is available for this CVE.,,00:00.0,,https://access.redhat.com/security/cve/CVE-2023-29469
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-29187,46,OS,moderate,git-core,,2.31.1-3.el8_7,GPLv2,7.8,affected,,,,"Git is a distributed revision control system. Git prior to versions 2.37.1, 2.36.2, 2.35.4, 2.34.4, 2.33.4, 2.32.3, 2.31.4, and 2.30.5, is vulnerable to privilege escalation in all platforms. An unsuspecting user could still be affected by the issue reported in CVE-2022-24765, for example when navigating as root into a shared tmp directory that is owned by them, but where an attacker could create a git repository. Versions 2.37.1, 2.36.2, 2.35.4, 2.34.4, 2.33.4, 2.32.3, 2.31.4, and 2.30.5 contain a patch for this issue. The simplest way to avoid being affected by the exploit described in the example is to avoid running git as root (or an Administrator in Windows), and if needed to reduce its use to a minimum. While a generic workaround is not possible, a system could be hardened from the exploit described in the example by removing any such repository if it exists already and creating one as root to block any future attacks.",,15:00.0,,https://access.redhat.com/security/cve/CVE-2022-29187
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-39253,46,OS,moderate,git,,2.31.1-3.el8_7,GPLv2,5.5,affected,,,,"Git is an open source, scalable, distributed revision control system. Versions prior to 2.30.6, 2.31.5, 2.32.4, 2.33.5, 2.34.5, 2.35.5, 2.36.3, and 2.37.4 are subject to exposure of sensitive information to a malicious actor. When performing a local clone (where the source and target of the clone are on the same volume), Git copies the contents of the source\'s `$GIT_DIR/objects` directory into the destination by either creating hardlinks to the source contents, or copying them (if hardlinks are disabled via `--no-hardlinks`). A malicious actor could convince a victim to clone a repository with a symbolic link pointing at sensitive information on the victim\'s machine. This can be done either by having the victim clone a malicious repository on the same machine, or having them clone a malicious repository embedded as a bare repository via a submodule from any source, provided they clone with the `--recurse-submodules` option. Git does not create symbolic links in the `$GIT_DIR/objects` directory. The problem has been patched in the versions published on 2022-10-18, and backported to v2.30.x. Potential workarounds: Avoid cloning untrusted repositories using the `--local` optimization when on a shared machine, either by passing the `--no-local` option to `git clone` or cloning from a URL that uses the `file://` scheme. Alternatively, avoid cloning repositories from untrusted source",,15:00.0,,https://access.redhat.com/security/cve/CVE-2022-39253
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-29187,46,OS,moderate,perl-Git,,2.31.1-3.el8_7,GPLv2,7.8,affected,,,,"Git is a distributed revision control system. Git prior to versions 2.37.1, 2.36.2, 2.35.4, 2.34.4, 2.33.4, 2.32.3, 2.31.4, and 2.30.5, is vulnerable to privilege escalation in all platforms. An unsuspecting user could still be affected by the issue reported in CVE-2022-24765, for example when navigating as root into a shared tmp directory that is owned by them, but where an attacker could create a git repository. Versions 2.37.1, 2.36.2, 2.35.4, 2.34.4, 2.33.4, 2.32.3, 2.31.4, and 2.30.5 contain a patch for this issue. The simplest way to avoid being affected by the exploit described in the example is to avoid running git as root (or an Administrator in Windows), and if needed to reduce its use to a minimum. While a generic workaround is not possible, a system could be hardened from the exploit described in the example by removing any such repository if it exists already and creating one as root to block any future attacks.",,15:00.0,,https://access.redhat.com/security/cve/CVE-2022-29187
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2021-35938,46,OS,moderate,rpm-build-libs,,4.14.3-24.el8_7,GPLv2+ and LGPLv2+ with exceptions,6.5,affected,,,,A symbolic link issue was found in rpm. It occurs when rpm sets the desired permissions and credentials after installing a file. A local unprivileged user could use this flaw to exchange the original file with a symbolic link to a security-critical file and escalate their privileges on the system. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.,,15:00.0,,https://access.redhat.com/security/cve/CVE-2021-35938
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2023-28484,46,OS,moderate,libxml2,,2.9.7-15.el8_7.1,MIT,5.9,under investigation,,,,DOCUMENTATION: No description is available for this CVE.,,00:00.0,,https://access.redhat.com/security/cve/CVE-2023-28484
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2023-22490,46,OS,moderate,git-core,,2.31.1-3.el8_7,GPLv2,5.5,affected,,,,"Git is a revision control system. Using a specially-crafted repository, Git prior to versions 2.39.2, 2.38.4, 2.37.6, 2.36.5, 2.35.7, 2.34.7, 2.33.7, 2.32.6, 2.31.7, and 2.30.8 can be tricked into using its local clone optimization even when using a non-local transport. Though Git will abort local clones whose source `$GIT_DIR/objects` directory contains symbolic links, the `objects` directory itself may still be a symbolic link. These two may be combined to include arbitrary files based on known paths on the victim\'s filesystem within the malicious repository\'s working copy, allowing for data exfiltration in a similar manner as CVE-2022-39253. A fix has been prepared and will appear in v2.39.2 v2.38.4 v2.37.6 v2.36.5 v2.35.7 v2.34.7 v2.33.7 v2.32.6, v2.31.7 and v2.30.8. If upgrading is impractical, two short-term workarounds are available. Avoid cloning repositories from untrusted sources with `--recurse-submodules`. Instead, consider cloning repositories without recursively cloning their submodules, and instead run `git submodule update` at each layer. Before doing so, inspect each new `.gitmodules` file to ensure that it does not contain suspicious module URLs.",,15:00.0,,https://access.redhat.com/security/cve/CVE-2023-22490
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2023-27535,46,OS,moderate,curl,,7.61.1-25.el8_7.3,MIT,5.9,affected,,,,"An authentication bypass vulnerability exists in libcurl <8.0.0 in the FTP connection reuse feature that can result in wrong credentials being used during subsequent transfers. Previously created connections are kept in a connection pool for reuse if they match the current setup. However, certain FTP settings such as CURLOPT_FTP_ACCOUNT, CURLOPT_FTP_ALTERNATIVE_TO_USER, CURLOPT_FTP_SSL_CCC, and CURLOPT_USE_SSL were not included in the configuration match checks, causing them to match too easily. This could lead to libcurl using the wrong credentials when performing a transfer, potentially allowing unauthorized access to sensitive information.",,15:00.0,,https://access.redhat.com/security/cve/CVE-2023-27535
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2021-35937,46,OS,moderate,rpm-libs,,4.14.3-24.el8_7,GPLv2+ and LGPLv2+ with exceptions,6.3,affected,,,,"A race condition vulnerability was found in rpm. A local unprivileged user could use this flaw to bypass the checks that were introduced in response to CVE-2017-7500 and CVE-2017-7501, potentially gaining root privileges. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.",,15:00.0,,https://access.redhat.com/security/cve/CVE-2021-35937
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2021-35937,46,OS,moderate,rpm,,4.14.3-24.el8_7,UNKNOWN,6.3,affected,,,,"A race condition vulnerability was found in rpm. A local unprivileged user could use this flaw to bypass the checks that were introduced in response to CVE-2017-7500 and CVE-2017-7501, potentially gaining root privileges. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.",,15:00.0,,https://access.redhat.com/security/cve/CVE-2021-35937
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2023-26604,46,OS,moderate,systemd-libs,,239-68.el8_7.4,LGPLv2+ and MIT,7.1,affected,,,,"systemd before 247 does not adequately block local privilege escalation for some Sudo configurations, e.g., plausible sudoers files in which the \""systemctl status\"" command may be executed. Specifically, systemd does not set LESSSECURE to 1, and thus other programs may be launched from the less program. This presents a substantial security risk when running systemctl from Sudo, because less executes as root when the terminal size is too small to show the complete systemctl output.",,15:00.0,,https://access.redhat.com/security/cve/CVE-2023-26604
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-48338,46,OS,moderate,emacs-filesystem,,26.1-7.el8,GPLv3+ and CC0-1.0,7.3,affected,,,,"An issue was discovered in GNU Emacs through 28.2. In ruby-mode.el, the ruby-find-library-file function has a local command injection vulnerability. The ruby-find-library-file function is an interactive function, and bound to C-c C-f. Inside the function, the external command gem is called through shell-command-to-string, but the feature-name parameters are not escaped. Thus, malicious Ruby source files may cause commands to be executed.",,15:00.0,,https://access.redhat.com/security/cve/CVE-2022-48338
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2021-45985,46,OS,moderate,lua-libs,,5.3.4-12.el8,MIT,0.0,under investigation,,,,"In Lua 5.4.3, an erroneous finalizer called during a tail call leads to a heap-based buffer over-read.",,15:00.0,,https://access.redhat.com/security/cve/CVE-2021-45985
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-29187,46,OS,moderate,git,,2.31.1-3.el8_7,GPLv2,7.8,affected,,,,"Git is a distributed revision control system. Git prior to versions 2.37.1, 2.36.2, 2.35.4, 2.34.4, 2.33.4, 2.32.3, 2.31.4, and 2.30.5, is vulnerable to privilege escalation in all platforms. An unsuspecting user could still be affected by the issue reported in CVE-2022-24765, for example when navigating as root into a shared tmp directory that is owned by them, but where an attacker could create a git repository. Versions 2.37.1, 2.36.2, 2.35.4, 2.34.4, 2.33.4, 2.32.3, 2.31.4, and 2.30.5 contain a patch for this issue. The simplest way to avoid being affected by the exploit described in the example is to avoid running git as root (or an Administrator in Windows), and if needed to reduce its use to a minimum. While a generic workaround is not possible, a system could be hardened from the exploit described in the example by removing any such repository if it exists already and creating one as root to block any future attacks.",,15:00.0,,https://access.redhat.com/security/cve/CVE-2022-29187
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2023-26604,46,OS,moderate,systemd-pam,,239-68.el8_7.4,LGPLv2+ and MIT and GPLv2+,7.1,affected,,,,"systemd before 247 does not adequately block local privilege escalation for some Sudo configurations, e.g., plausible sudoers files in which the \""systemctl status\"" command may be executed. Specifically, systemd does not set LESSSECURE to 1, and thus other programs may be launched from the less program. This presents a substantial security risk when running systemctl from Sudo, because less executes as root when the terminal size is too small to show the complete systemctl output.",,15:00.0,,https://access.redhat.com/security/cve/CVE-2023-26604
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2021-35939,46,OS,moderate,rpm-build-libs,,4.14.3-24.el8_7,GPLv2+ and LGPLv2+ with exceptions,6.5,affected,,,,It was found that the fix for CVE-2017-7500 and CVE-2017-7501 was incomplete: the check was only implemented for the parent directory of the file to be created. A local unprivileged user who owns another ancestor directory could potentially use this flaw to gain root privileges. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.,,15:00.0,,https://access.redhat.com/security/cve/CVE-2021-35939
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2023-22490,46,OS,moderate,git,,2.31.1-3.el8_7,GPLv2,5.5,affected,,,,"Git is a revision control system. Using a specially-crafted repository, Git prior to versions 2.39.2, 2.38.4, 2.37.6, 2.36.5, 2.35.7, 2.34.7, 2.33.7, 2.32.6, 2.31.7, and 2.30.8 can be tricked into using its local clone optimization even when using a non-local transport. Though Git will abort local clones whose source `$GIT_DIR/objects` directory contains symbolic links, the `objects` directory itself may still be a symbolic link. These two may be combined to include arbitrary files based on known paths on the victim\'s filesystem within the malicious repository\'s working copy, allowing for data exfiltration in a similar manner as CVE-2022-39253. A fix has been prepared and will appear in v2.39.2 v2.38.4 v2.37.6 v2.36.5 v2.35.7 v2.34.7 v2.33.7 v2.32.6, v2.31.7 and v2.30.8. If upgrading is impractical, two short-term workarounds are available. Avoid cloning repositories from untrusted sources with `--recurse-submodules`. Instead, consider cloning repositories without recursively cloning their submodules, and instead run `git submodule update` at each layer. Before doing so, inspect each new `.gitmodules` file to ensure that it does not contain suspicious module URLs.",,15:00.0,,https://access.redhat.com/security/cve/CVE-2023-22490
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-24765,46,OS,moderate,git,,2.31.1-3.el8_7,GPLv2,7.8,affected,,,,"Git for Windows is a fork of Git containing Windows-specific patches. This vulnerability affects users working on multi-user machines, where untrusted parties have write access to the same hard disk. Those untrusted parties could create the folder `C:\\.git`, which would be picked up by Git operations run supposedly outside a repository while searching for a Git directory. Git would then respect any config in said Git directory. Git Bash users who set `GIT_PS1_SHOWDIRTYSTATE` are vulnerable as well. Users who installed posh-gitare vulnerable simply by starting a PowerShell. Users of IDEs such as Visual Studio are vulnerable: simply creating a new project would already read and respect the config specified in `C:\\.git\\config`. Users of the Microsoft fork of Git are vulnerable simply by starting a Git Bash. The problem has been patched in Git for Windows v2.35.2. Users unable to upgrade may create the folder `.git` on all drives where Git commands are run, and remove read/write access from those folders as a workaround. Alternatively, define or extend `GIT_CEILING_DIRECTORIES` to cover the _parent_ directory of the user profile, e.g. `C:\\Users` if the user profile is located in `C:\\Users\\my-user-name`.",,15:00.0,,https://access.redhat.com/security/cve/CVE-2022-24765
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2021-35937,46,OS,moderate,rpm-build-libs,,4.14.3-24.el8_7,GPLv2+ and LGPLv2+ with exceptions,6.3,affected,,,,"A race condition vulnerability was found in rpm. A local unprivileged user could use this flaw to bypass the checks that were introduced in response to CVE-2017-7500 and CVE-2017-7501, potentially gaining root privileges. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.",,15:00.0,,https://access.redhat.com/security/cve/CVE-2021-35937
cazw0cuaadsepacr02.azurecr.us,tempimage,latest,sha256:4959cb63a1fc4aef928558fc403a710232d5450bcb2c6065f7581d67ce78180f,50:52.7,True,ciImage,redhat-RHEL8,runner-mfzse5l-project-359-concurrent-0mp55g,,CVE-2022-39260,46,OS,moderate,git,,2.31.1-3.el8_7,GPLv2,8.8,affected,,,,"Git is an open source, scalable, distributed revision control system. `git shell` is a restricted login shell that can be used to implement Git\'s push/pull functionality via SSH. In versions prior to 2.30.6, 2.31.5, 2.32.4, 2.33.5, 2.34.5, 2.35.5, 2.36.3, and 2.37.4, the function that splits the command arguments into an array improperly uses an `int` to represent the number of entries in the array, allowing a malicious actor to intentionally overflow the return value, leading to arbitrary heap writes. Because the resulting array is then passed to `execv()`, it is possible to leverage this attack to gain remote code execution on a victim machine. Note that a victim must first allow access to `git shell` as a login shell in order to be vulnerable to this attack. This problem is patched in versions 2.30.6, 2.31.5, 2.32.4, 2.33.5, 2.34.5, 2.35.5, 2.36.3, and 2.37.4 and users are advised to upgrade to the latest version. Disabling `git shell` access via remote logins is a viable short-term workaround.",,15:00.0,,https://access.redhat.com/security/cve/CVE-2022-39260
